pca_x,pca_y,cluster,cluster_name,loan_amount,income,interest_rate,ltv
0.7728884761392015,-1.2454645046272883,1,Peminjam Agresif (Grup 2),485000,204.0,5.325,90.0
2.0054378027014144,-1.2485719179905537,1,Peminjam Agresif (Grup 2),615000,344.0,4.875,89.99
-1.4054167158663837,-0.7452180613457716,2,Konservatif HNW (Grup 3),55000,22.0,5.0,99.231
-0.7447032752549007,-0.09354760250687141,2,Konservatif HNW (Grup 3),285000,72.0,3.625,94.967
1.6836321880485297,1.0379153888556565,2,Konservatif HNW (Grup 3),655000,288.0,4.6,62.741
-0.23461322717518338,1.8377027459170805,2,Konservatif HNW (Grup 3),105000,110.0,2.99,59.923
-0.8903251523831844,-1.0471574073835925,1,Peminjam Agresif (Grup 2),195000,80.0,5.875,95.0
0.30195154662218143,0.7286527476349286,2,Konservatif HNW (Grup 3),355000,200.0,3.125,68.0
0.5573895186597432,-0.08868561678493495,1,Peminjam Agresif (Grup 2),335000,146.0,3.875,80.0
-1.192622031167072,-0.1627171458569644,2,Konservatif HNW (Grup 3),125000,47.0,3.875,100.472
-0.9559159190293463,-0.7839043073363203,1,Peminjam Agresif (Grup 2),155000,69.0,7.25,73.0
0.3248917076427305,-0.7187927511726385,1,Peminjam Agresif (Grup 2),415000,169.0,4.75,91.556
0.6600514812585795,0.2803430035131262,2,Konservatif HNW (Grup 3),425000,202.0,3.625,80.0
1.867397248757958,-1.1734442346430978,1,Peminjam Agresif (Grup 2),625000,255.0,3.875,92.0
-1.1047930992109922,1.642501523469501,2,Konservatif HNW (Grup 3),145000,36.0,4.375,52.593
1.0035489746463575,-1.6401964759993626,1,Peminjam Agresif (Grup 2),485000,113.0,6.25,88.108
0.9062119415870277,0.13578099738280874,1,Peminjam Agresif (Grup 2),385000,106.0,4.0,57.659
-0.8254126566174109,-1.1914058024584284,1,Peminjam Agresif (Grup 2),125000,40.0,5.99,75.0
-0.125098303526081,-0.7473155774599305,1,Peminjam Agresif (Grup 2),285000,128.0,5.5,80.0
0.4692318499054772,-0.4327372198679212,1,Peminjam Agresif (Grup 2),505000,195.0,4.5,80.0
0.9677514585217424,-0.6597096557663006,1,Peminjam Agresif (Grup 2),435000,141.0,3.99,95.0
-1.1472757366917687,-0.7811620778119739,1,Peminjam Agresif (Grup 2),205000,65.0,3.75,80.0
-0.6929576942664764,0.9556115260474434,2,Konservatif HNW (Grup 3),195000,76.0,5.124,46.463
-1.0520013097193535,1.546837720548087,2,Konservatif HNW (Grup 3),105000,32.0,4.875,33.333
-0.10968559210249273,-1.0024811209166709,1,Peminjam Agresif (Grup 2),415000,121.0,4.75,100.0
1.3198847078193559,-0.05158163138812227,2,Konservatif HNW (Grup 3),1185000,0.0,4.49,74.448
1.0997966563656556,-1.0528703044131948,1,Peminjam Agresif (Grup 2),465000,132.0,4.875,90.0
-0.599240250582476,0.5344232706025726,2,Konservatif HNW (Grup 3),75000,99.0,6.25,59.21
-0.5516447876320981,1.0563193485477105,2,Konservatif HNW (Grup 3),225000,72.0,3.5,67.365
-1.3126924246138876,0.9446969222977282,2,Konservatif HNW (Grup 3),135000,61.0,4.99,58.0
0.8971082125750277,-1.4503539033897157,1,Peminjam Agresif (Grup 2),325000,105.0,6.375,95.0
0.7371675081658461,-0.7616321867068376,1,Peminjam Agresif (Grup 2),305000,98.0,5.125,80.0
-0.35849246252853467,-0.27378483819918864,2,Konservatif HNW (Grup 3),335000,120.0,4.99,95.0
-0.3193744813317684,-0.14359514828447512,2,Konservatif HNW (Grup 3),195000,71.0,3.99,90.0
0.2808204857483798,0.9952959052449466,1,Peminjam Agresif (Grup 2),135000,179.0,5.625,30.0
0.8170110692955105,-1.1713527600960472,1,Peminjam Agresif (Grup 2),465000,150.0,4.375,100.0
3.350654967915952,-0.2791792604611192,0,Kelas Menengah (Grup 1),615000,782.0,4.75,80.0
-0.6865225318894717,-1.0210508588770302,1,Peminjam Agresif (Grup 2),295000,66.0,5.375,97.0
-0.1644378725852484,-0.8864493019417374,1,Peminjam Agresif (Grup 2),255000,203.0,5.25,90.0
-1.0481834413168227,0.17520753656258273,2,Konservatif HNW (Grup 3),55000,89.0,7.25,48.0
-0.6030589822277901,0.4795659589159141,2,Konservatif HNW (Grup 3),135000,126.0,3.25,80.0
-0.8195104531732595,0.7242365478914339,2,Konservatif HNW (Grup 3),305000,60.0,3.49,69.205
1.1560541091864154,-1.6476934269520427,1,Peminjam Agresif (Grup 2),265000,91.0,6.625,95.0
0.5016928640840216,-0.036186866624733485,2,Konservatif HNW (Grup 3),535000,169.0,3.0,100.0
1.121625624753879,0.8517774397545067,2,Konservatif HNW (Grup 3),585000,133.0,3.5,66.158
5.617824425768227,1.641078813018808,0,Kelas Menengah (Grup 1),1205000,900.0,2.65,43.64
-0.5659064203095289,-0.2967581811001381,2,Konservatif HNW (Grup 3),305000,134.0,5.375,75.604
-1.457307025991182,-0.6412024384534365,2,Konservatif HNW (Grup 3),155000,57.0,7.625,70.0
-0.09178362426054769,-0.5292565242936829,1,Peminjam Agresif (Grup 2),415000,90.0,5.375,79.04
1.2433596339694815,1.4566695369594844,2,Konservatif HNW (Grup 3),765000,172.0,3.0,55.58
1.0458606929136178,0.4127696080708456,1,Peminjam Agresif (Grup 2),515000,280.0,3.75,63.086
-0.9005180705033811,1.4452312129930318,2,Konservatif HNW (Grup 3),125000,85.0,1.99,80.0
-1.4477806503027728,0.2551923070567322,2,Konservatif HNW (Grup 3),65000,42.0,4.84,70.818
-1.3467681458140974,2.614638872368025,2,Konservatif HNW (Grup 3),25000,61.0,5.25,15.564
0.027498769475600968,-0.23129451386200284,2,Konservatif HNW (Grup 3),365000,131.0,3.5,100.0
6.712495146567596,0.10844553553909483,0,Kelas Menengah (Grup 1),2005000,398.0,4.25,57.14
0.10434912818750833,2.6591554667191697,2,Konservatif HNW (Grup 3),45000,145.0,2.99,11.56
-0.9813378315480679,-0.6246424136760034,2,Konservatif HNW (Grup 3),345000,80.0,4.375,100.0
-0.7990872038092682,0.6359959402691231,2,Konservatif HNW (Grup 3),165000,112.0,5.375,53.974
-0.6335927908717879,0.48363203776100505,2,Konservatif HNW (Grup 3),55000,75.0,3.5,69.891
0.2378361579836124,-0.1321024684802897,1,Peminjam Agresif (Grup 2),385000,114.0,4.25,81.143
-0.46112134689247747,1.0864029530432853,2,Konservatif HNW (Grup 3),155000,33.0,3.75,47.619
0.8457821242711528,-0.24005437980261762,1,Peminjam Agresif (Grup 2),365000,361.0,4.375,80.0
0.16376768061400201,-0.15257914039305873,1,Peminjam Agresif (Grup 2),405000,106.0,3.25,90.0
-0.17793342421709524,0.10861571432148868,1,Peminjam Agresif (Grup 2),225000,57.0,3.375,76.724
-0.18563722816828993,0.14094600089729564,1,Peminjam Agresif (Grup 2),215000,60.0,3.625,80.009
-1.2134971494729605,0.2600208829756181,2,Konservatif HNW (Grup 3),195000,72.0,3.875,97.0
-0.1422041929719612,-1.8018916681178296,1,Peminjam Agresif (Grup 2),155000,257.0,7.7,86.66
0.1347675738839368,-1.141810513044216,1,Peminjam Agresif (Grup 2),95000,189.0,7.0,78.387
-1.044711007817217,-0.26076167299108466,2,Konservatif HNW (Grup 3),75000,84.0,6.75,66.983
2.5771264175464275,0.4964633873254443,0,Kelas Menengah (Grup 1),205000,756.0,2.95,64.99
-0.5493773690790746,0.010678316794486721,2,Konservatif HNW (Grup 3),305000,59.0,5.0,80.0
0.2212997542705617,2.6718744198367874,2,Konservatif HNW (Grup 3),255000,145.0,1.75,23.364
-0.6480475739062731,-1.0310712284890913,1,Peminjam Agresif (Grup 2),195000,88.0,5.375,95.0
0.3911157063095137,-1.0267749107052242,1,Peminjam Agresif (Grup 2),365000,81.0,4.375,96.5
