antecedents,consequents,support,confidence,lift
"construction_method_1, derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.13914834890093405,0.8280171387764818,2.350110578036829
"lien_status_2, reverse_mortgage_2",loan_size_Small,0.13766826009560573,0.8278308978290937,2.3495819817070873
"derived_loan_product_type_conventional:subordinate lien, reverse_mortgage_2",loan_size_Small,0.1374382462947777,0.8276921223801494,2.3491881038085967
"derived_dwelling_category_multifamily:site-built, total_units_5-24",loan_size_Large,0.002180130807848471,0.7813620071684588,2.348972176802443
"construction_method_1, total_units_5-24",loan_size_Large,0.002180130807848471,0.7813620071684588,2.348972176802443
"reverse_mortgage_2, total_units_5-24",loan_size_Large,0.0018201092065523931,0.7811158798283261,2.348232255653708
"derived_ethnicity_hispanic or latino, loan_purpose_4",loan_size_Small,0.005820349220953257,0.8267045454545454,2.3463851244126426
"derived_race_white, loan_purpose_2",loan_size_Small,0.05193311598695922,0.8266475644699139,2.3462233987569068
"applicant_age_25-34, combined_loan_to_value_ratio_bin_missing",interest_rate_bin_missing,0.042312538752325136,0.855957920291321,2.345784972226008
"combined_loan_to_value_ratio_bin_(0.129, 68.474], derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.043392603556213376,0.8264761904761906,2.345736998395623
"combined_loan_to_value_ratio_bin_(0.129, 68.474], lien_status_2",loan_size_Small,0.043392603556213376,0.8264761904761906,2.345736998395623
"debt_to_income_ratio_missing, purchaser_type_71",combined_loan_to_value_ratio_bin_missing,0.002920175210512631,0.8088642659279779,2.344053714163229
"debt_to_income_ratio_missing, total_units_5-24",loan_size_Large,0.0018001080064803888,0.7792207792207793,2.342535103042589
"derived_ethnicity_hispanic or latino, loan_purpose_2",loan_size_Small,0.0071304278256695405,0.8252314814814815,2.3422042167199133
"interest_rate_bin_(5.375, 15.25], loan_purpose_4",loan_size_Small,0.01500090005400324,0.8250825082508252,2.3417813950791353
total_units_5-24,loan_size_Large,0.0022201332079924796,0.7789473684210526,2.3417131609011705
"loan_type_1, total_units_5-24",loan_size_Large,0.0022201332079924796,0.7789473684210526,2.3417131609011705
"occupancy_type_3, total_units_5-24",loan_size_Large,0.0022201332079924796,0.7789473684210526,2.3417131609011705
"debt_to_income_ratio_39, loan_purpose_2",loan_size_Small,0.0016500990059403564,0.8250000000000001,2.3415472169396274
"co_applicant_age_25-34, state_code_ca",loan_size_Large,0.005660339620377223,0.7785419532324622,2.3404943801192597
"combined_loan_to_value_ratio_bin_missing, derived_ethnicity_not hispanic or latino",interest_rate_bin_missing,0.15104906294377662,0.8540088205360172,2.340443390815318
"derived_loan_product_type_fha:first lien, income_bracket_Very High",loan_size_Large,0.004640278416705002,0.7785234899328859,2.3404388747624614
"lien_status_2, purchaser_type_0",loan_size_Small,0.1319579174750485,0.8245844269466317,2.340367721271082
"derived_loan_product_type_conventional:subordinate lien, purchaser_type_0",loan_size_Small,0.13181790907454446,0.824482391943454,2.3400781215405106
"preapproval_2, total_units_5-24",loan_size_Large,0.0022101326079564773,0.7781690140845071,2.339373230544351
"debt_to_income_ratio_41, loan_purpose_2",loan_size_Small,0.0019201152069124147,0.8240343347639485,2.338806428156631
"derived_dwelling_category_single family (1-4 units):manufactured, interest_rate_bin_missing",combined_loan_to_value_ratio_bin_missing,0.022681360881652898,0.8068303094983991,2.338159396260916
"derived_sex_male, lien_status_2",loan_size_Small,0.04740284417065024,0.8237747653806047,2.3380697081964232
"construction_method_2, interest_rate_bin_missing",combined_loan_to_value_ratio_bin_missing,0.0226913614816889,0.8066121578386065,2.3375272021710947
"debt_to_income_ratio_45, loan_purpose_4",loan_size_Small,0.0012600756045362722,0.8235294117647058,2.3373733359825155
"derived_loan_product_type_conventional:subordinate lien, derived_sex_male",loan_size_Small,0.04728283697021821,0.8234064785788924,2.337024422213896
"income_bracket_Very High, purchaser_type_9",loan_size_Large,0.0018501110066603996,0.7773109243697479,2.336793595437092
"income_bracket_Very High, loan_type_2",loan_size_Large,0.004640278416705002,0.7772194304857623,2.3365185416389065
"debt_to_income_ratio_46, lien_status_2",loan_size_Small,0.002370142208532512,0.8229166666666666,2.3356342189170523
"debt_to_income_ratio_missing, interest_rate_bin_(5.375, 15.25]",combined_loan_to_value_ratio_bin_missing,0.03343200592035522,0.805930568948891,2.335551987001171
"interest_rate_bin_(5.375, 15.25], loan_purpose_5",loan_size_Small,0.0011600696041762506,0.8226950354609929,2.3350051765742252
"derived_dwelling_category_single family (1-4 units):manufactured, derived_race_black or african american",combined_loan_to_value_ratio_bin_missing,0.0034802088125287516,0.8055555555555556,2.3344652143811686
"construction_method_2, derived_race_black or african american",combined_loan_to_value_ratio_bin_missing,0.0034802088125287516,0.8055555555555556,2.3344652143811686
"debt_to_income_ratio_missing, derived_ethnicity_not hispanic or latino",interest_rate_bin_missing,0.13067784067044022,0.851825293350717,2.334459352188768
"debt_to_income_ratio_46, derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.0023601416084965098,0.8222996515679442,2.3338829825689027
"co_applicant_age_65-74, combined_loan_to_value_ratio_bin_missing",interest_rate_bin_missing,0.009450567034022042,0.8505850585058506,2.3310604418076033
"debt_to_income_ratio_missing, derived_race_white",interest_rate_bin_missing,0.11395683741024462,0.8498023715415021,2.3289154586543415
"debt_to_income_ratio_missing, income_bracket_Low",interest_rate_bin_missing,0.05097305838350301,0.849783261087029,2.3288630857329014
"combined_loan_to_value_ratio_bin_missing, derived_race_white",interest_rate_bin_missing,0.13353801228073683,0.8489954221770091,2.3267039834781658
"debt_to_income_ratio_38, loan_purpose_4",loan_size_Small,0.0015900954057243434,0.8195876288659794,2.326185613829433
"combined_loan_to_value_ratio_bin_missing, income_bracket_High",interest_rate_bin_missing,0.0500230013800828,0.8488036653656881,2.3261784667025682
"co_applicant_age_25-34, loan_purpose_2",loan_size_Small,0.003630217813068784,0.8194130925507901,2.3256902380438733
"income_bracket_High, loan_term_bin_missing",interest_rate_bin_missing,0.005040302418145089,0.8484848484848485,2.3253047370130164
"loan_term_bin_missing, state_code_other",interest_rate_bin_missing,0.015100906054363261,0.8478382930937675,2.323532827571962
"debt_to_income_ratio_37, lien_status_2",loan_size_Small,0.0034302058123487408,0.8186157517899761,2.323427194359708
"loan_purpose_4, state_code_nc",loan_size_Small,0.002930175810548633,0.8184357541899442,2.3229163181422408
"debt_to_income_ratio_missing, loan_term_bin_(0.999, 300.0]",combined_loan_to_value_ratio_bin_missing,0.04647278836730204,0.8013450594930159,2.3222633786101907
"loan_purpose_4, state_code_ga",loan_size_Small,0.0021601296077764665,0.8181818181818182,2.322195587047564
"loan_purpose_32, loan_term_bin_missing",combined_loan_to_value_ratio_bin_missing,0.0025801548092885575,0.8012422360248447,2.3219654006395687
"derived_dwelling_category_multifamily:site-built, state_code_other",loan_size_Large,0.001560093605616337,0.7722772277227723,2.321661027866962
"debt_to_income_ratio_37, derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.0034102046122767367,0.8177458033573142,2.3209580727459134
"debt_to_income_ratio_44, derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.0039002340140408425,0.8176100628930817,2.3205728088595503
"debt_to_income_ratio_44, lien_status_2",loan_size_Small,0.0039002340140408425,0.8176100628930817,2.3205728088595503
"loan_purpose_2, occupancy_type_1",loan_size_Small,0.07156429385763145,0.8174548777701622,2.3201323563835716
"derived_dwelling_category_single family (1-4 units):manufactured, loan_term_bin_(0.999, 300.0]",loan_size_Small,0.02435146108766526,0.8173883853642161,2.319943635040431
"derived_ethnicity_not hispanic or latino, loan_purpose_2",loan_size_Small,0.05486329179750785,0.817342073897497,2.3198121920270873
"combined_loan_to_value_ratio_bin_(0.129, 68.474], derived_dwelling_category_single family (1-4 units):manufactured",loan_size_Small,0.002950177010620637,0.817174515235457,2.31933662048918
"debt_to_income_ratio_46, loan_purpose_2",loan_size_Small,0.0013400804048242895,0.8170731707317074,2.3190489805610497
"debt_to_income_ratio_30%-<36%, loan_purpose_2",loan_size_Small,0.009180550833049982,0.8167259786476868,2.3180635664300415
"combined_loan_to_value_ratio_bin_(0.129, 68.474], loan_purpose_2",loan_size_Small,0.029501770106206374,0.8167220376522701,2.3180523809429507
"purchaser_type_6, state_code_ca",loan_size_Large,0.0019501170070204213,0.7707509881422925,2.317072764966039
"derived_sex_male, loan_purpose_2",loan_size_Small,0.025341520491229473,0.8163659793814433,2.317041802454317
"debt_to_income_ratio_<20%, derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.008490509430565833,0.8163461538461538,2.316985532845855
"debt_to_income_ratio_<20%, lien_status_2",loan_size_Small,0.008490509430565833,0.8163461538461538,2.316985532845855
"income_bracket_Medium, loan_type_4",loan_size_Medium,0.0013500810048602916,0.7297297297297297,2.3163897842796928
"combined_loan_to_value_ratio_bin_missing, derived_ethnicity_joint",interest_rate_bin_missing,0.004800288017281037,0.8450704225352113,2.3159473738862033
"debt_to_income_ratio_50%-60%, loan_purpose_2",loan_size_Small,0.005170310218613117,0.8154574132492114,2.3144630745775494
"derived_race_white, loan_term_bin_missing",combined_loan_to_value_ratio_bin_missing,0.017491049462967777,0.7986301369863013,2.3143956504219156
"loan_purpose_2, purchaser_type_0",loan_size_Small,0.07244434666079964,0.8153066966797974,2.3140353049246305
"debt_to_income_ratio_>60%, income_bracket_High",interest_rate_bin_missing,0.004600276016560993,0.8440366972477064,2.3131144107377186
"income_bracket_High, loan_purpose_4",loan_size_Small,0.016510990659439565,0.8149062191510364,2.312898653963519
"construction_method_2, loan_term_bin_(0.999, 300.0]",loan_size_Small,0.02436146168770126,0.8147157190635451,2.3123579691760137
"combined_loan_to_value_ratio_bin_missing, income_bracket_Very High",interest_rate_bin_missing,0.04939296357781467,0.8431205189484466,2.31060358954507
"loan_purpose_4, loan_term_bin_missing",loan_size_Small,0.0046802808168490105,0.8139130434782608,2.310079783984707
"interest_rate_bin_missing, loan_purpose_2",loan_size_Small,0.0347220833249995,0.8136864307475979,2.3094366028831232
"purchaser_type_0, total_units_5-24",loan_size_Large,0.0020801248074884494,0.7675276752767528,2.3073826697619992
"derived_loan_product_type_conventional:subordinate lien, interest_rate_bin_(3.99, 5.375]",loan_size_Small,0.020711242674560475,0.8127943485086343,2.3069046602359395
"interest_rate_bin_(3.99, 5.375], lien_status_2",loan_size_Small,0.020711242674560475,0.8127943485086343,2.3069046602359395
"co_applicant_age_65-74, derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.005200312018721123,0.8125,2.306069228804178
"co_applicant_age_65-74, lien_status_2",loan_size_Small,0.005200312018721123,0.8125,2.306069228804178
"applicant_age_<25, derived_dwelling_category_single family (1-4 units):manufactured",loan_size_Small,0.0029001740104406264,0.8123249299719887,2.3055723382140454
"applicant_age_<25, construction_method_2",loan_size_Small,0.0029001740104406264,0.8123249299719887,2.3055723382140454
"applicant_age_missing, conforming_loan_limit_nc",combined_loan_to_value_ratio_bin_missing,0.003580214812888773,0.7955555555555556,2.305485646202644
"loan_purpose_2, total_units_1",loan_size_Small,0.07343440606436386,0.8120092889527811,2.304676473547285
"applicant_age_35-44, lien_status_2",loan_size_Small,0.039172350341020463,0.8119817578772803,2.3045983337736873
"loan_purpose_2, loan_type_1",loan_size_Small,0.0745444726683601,0.811894129179828,2.304349622582604
"applicant_age_35-44, derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.03913234794087645,0.8118257261410788,2.3041554784068303
"applicant_age_45-54, lien_status_2",loan_size_Small,0.03616216973018381,0.8113080547453444,2.302686203235956
"applicant_age_45-54, derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.0361021661299678,0.8110536957986969,2.3019642717406517
"debt_to_income_ratio_<20%, income_bracket_Medium",loan_size_Small,0.004960297617857072,0.8104575163398693,2.300272171919301
"applicant_age_55-64, derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.025041502490149407,0.8103559870550161,2.299984007538227
"applicant_age_55-64, lien_status_2",loan_size_Small,0.025071504290257417,0.8102779573367809,2.299762540544806
"derived_ethnicity_joint, derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.003580214812888773,0.8099547511312217,2.298845204070716
"derived_ethnicity_joint, lien_status_2",loan_size_Small,0.003580214812888773,0.8099547511312217,2.298845204070716
"co_applicant_age_65-74, debt_to_income_ratio_missing",interest_rate_bin_missing,0.008220493229593775,0.8387755102040816,2.298695929162357
"applicant_age_65-74, loan_purpose_2",loan_size_Small,0.008160489629377763,0.8095238095238095,2.2976220887719285
"debt_to_income_ratio_42, loan_purpose_4",loan_size_Small,0.0022101326079564773,0.8095238095238094,2.297622088771928
"co_applicant_age_25-34, loan_purpose_4",loan_size_Small,0.0031001860111606696,0.8093994778067886,2.297269205637422
loan_purpose_2,loan_size_Small,0.0750045002700162,0.8091487754881864,2.2965576525266305
"lien_status_2, state_code_ny",loan_size_Small,0.0052903174190451424,0.8088685015290519,2.2957621680308824
"derived_dwelling_category_single family (1-4 units):site-built, loan_purpose_2",loan_size_Small,0.07413444806688402,0.8088379705400982,2.295675513785773
"applicant_age_missing, derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.0025801548092885575,0.8087774294670848,2.295503683748167
"loan_purpose_2, reverse_mortgage_2",loan_size_Small,0.07314438866331979,0.8086235489220563,2.2950669339761034
"derived_loan_product_type_conventional:subordinate lien, state_code_ny",loan_size_Small,0.00528031681900914,0.8085758039816232,2.2949314224216866
"conforming_loan_limit_missing, state_code_other",debt_to_income_ratio_missing,0.0015400924055443326,0.7368421052631577,2.2935343026827764
"construction_method_1, loan_purpose_2",loan_size_Small,0.07419445166710002,0.8080819082888574,2.2935296283794386
"loan_purpose_4, state_code_other",loan_size_Small,0.03265195911754705,0.8079683246721108,2.2932072509228534
"combined_loan_to_value_ratio_bin_missing, income_bracket_Low",interest_rate_bin_missing,0.06272376342580555,0.835932293749167,2.290903987205147
"debt_to_income_ratio_missing, income_bracket_Very High",interest_rate_bin_missing,0.04458267496049763,0.8359272454528407,2.290890152158614
"debt_to_income_ratio_43, loan_purpose_2",loan_size_Small,0.0014200852051123067,0.8068181818181818,2.2899428705607923
"derived_dwelling_category_single family (1-4 units):manufactured, derived_sex_female",loan_size_Small,0.009890593435606136,0.8066884176182707,2.289574568741204
"construction_method_2, derived_sex_female",loan_size_Small,0.009890593435606136,0.8066884176182707,2.289574568741204
"applicant_age_missing, lien_status_2",loan_size_Small,0.0025801548092885575,0.80625,2.2883302347364536
"combined_loan_to_value_ratio_bin_(0.129, 68.474], construction_method_2",loan_size_Small,0.002950177010620637,0.8060109289617486,2.2876516939797646
"interest_rate_bin_(3.99, 5.375], loan_purpose_2",loan_size_Small,0.012010720643238595,0.8054996646545942,2.2862006036579006
"applicant_age_missing, state_code_ca",loan_size_Large,0.007170430225813549,0.7603393425238599,2.2857727201109626
"income_bracket_Medium, loan_term_bin_missing",interest_rate_bin_missing,0.004970298217893074,0.8338926174496645,2.285314177358011
"combined_loan_to_value_ratio_bin_(68.474, 82.976], derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.04082244934696082,0.8051282051282052,2.285146312724298
"combined_loan_to_value_ratio_bin_missing, loan_term_bin_(0.999, 300.0]",debt_to_income_ratio_missing,0.04647278836730204,0.7341232227488151,2.285071362974164
"combined_loan_to_value_ratio_bin_(68.474, 82.976], lien_status_2",loan_size_Small,0.04082244934696082,0.8049694340366791,2.284695682412185
"applicant_age_35-44, loan_purpose_2",loan_size_Small,0.019191151469088147,0.8049496644295302,2.284639571541155
"combined_loan_to_value_ratio_bin_missing, income_bracket_Medium",interest_rate_bin_missing,0.05361321679300758,0.8336184108225781,2.284562703751826
"applicant_age_missing, purchaser_type_0",combined_loan_to_value_ratio_bin_missing,0.03347200832049923,0.78827131417805,2.284376229239818
"debt_to_income_ratio_>60%, loan_size_Large",interest_rate_bin_missing,0.00820049202952177,0.8333333333333333,2.2837814381377837
"co_applicant_age_25-34, derived_race_asian",loan_size_Large,0.004010240614436866,0.759469696969697,2.2831583452224122
"debt_to_income_ratio_39, loan_purpose_4",loan_size_Small,0.0015200912054723283,0.8042328042328042,2.282604950936818
"debt_to_income_ratio_44, loan_purpose_4",loan_size_Small,0.001930115806948417,0.8041666666666667,2.282417236713879
"debt_to_income_ratio_missing, derived_race_asian",interest_rate_bin_missing,0.014020841250475029,0.8325415676959621,2.2816115745386036
"loan_purpose_2, state_code_fl",loan_size_Small,0.006270376222573354,0.8038461538461538,2.2815075447104056
"loan_purpose_2, state_code_tx",loan_size_Small,0.0029901794107646457,0.8037634408602151,2.2812727854837034
"combined_loan_to_value_ratio_bin_(0.129, 68.474], loan_term_bin_missing",loan_size_Small,0.002620157209432566,0.803680981595092,2.2810387463773276
"debt_to_income_ratio_>60%, derived_dwelling_category_single family (1-4 units):manufactured",combined_loan_to_value_ratio_bin_missing,0.003880232813968838,0.7870182555780932,2.2807449195269047
"construction_method_2, debt_to_income_ratio_>60%",combined_loan_to_value_ratio_bin_missing,0.003880232813968838,0.7870182555780932,2.2807449195269047
"income_bracket_Very High, purchaser_type_8",loan_size_Large,0.0015400924055443326,0.7586206896551724,2.280606014111578
"combined_loan_to_value_ratio_bin_missing, loan_term_bin_missing",interest_rate_bin_missing,0.022701362081724904,0.8318065225357274,2.2795971555468393
"applicant_age_55-64, loan_purpose_2",loan_size_Small,0.015200912054723284,0.8029582673005811,2.2789875104440496
"interest_rate_bin_missing, loan_purpose_4",loan_size_Small,0.032421945316719006,0.8022766641920317,2.2770529578841936
"loan_term_bin_missing, state_code_ca",debt_to_income_ratio_missing,0.002070124207452447,0.7314487632508834,2.2767466967317924
"lien_status_2, loan_purpose_1",loan_size_Small,0.011150669040142409,0.802158273381295,2.2767169364619004
"loan_purpose_2, state_code_ny",loan_size_Small,0.003440206412384743,0.8018648018648019,2.2758839941434816
"derived_ethnicity_joint, loan_purpose_4",loan_size_Small,0.0014100846050763046,0.8011363636363636,2.2738165123174063
"income_bracket_Low, state_code_oh",loan_size_Small,0.008740524431465889,0.8010999083409717,2.273713043474415
"derived_dwelling_category_single family (1-4 units):manufactured, derived_race_black or african american",loan_size_Small,0.0034602076124567475,0.8009259259259259,2.273219239789874
"construction_method_2, derived_race_black or african american",loan_size_Small,0.0034602076124567475,0.8009259259259259,2.273219239789874
"derived_loan_product_type_conventional:subordinate lien, loan_purpose_1",loan_size_Small,0.01102066123967438,0.8008720930232558,2.2730664491432955
"derived_sex_male, loan_term_bin_missing",interest_rate_bin_missing,0.007630457827469649,0.8293478260869566,2.2728590051727773
"derived_dwelling_category_single family (1-4 units):manufactured, derived_race_race not available",combined_loan_to_value_ratio_bin_missing,0.007120427225633538,0.7841409691629956,2.272406667743358
"debt_to_income_ratio_<20%, income_bracket_Low",loan_size_Small,0.005200312018721123,0.7999999999999999,2.270591240668729
"applicant_age_45-54, loan_purpose_2",loan_size_Small,0.0189811388683321,0.7998314369995785,2.270112818578407
"derived_loan_product_type_conventional:subordinate lien, derived_race_race not available",loan_size_Small,0.02342140528431706,0.7993174061433447,2.2686538761289095
"derived_race_race not available, lien_status_2",loan_size_Small,0.023431405884353062,0.7988407773610638,2.2673010897062875
"debt_to_income_ratio_45, loan_purpose_2",loan_size_Small,0.001310078604716283,0.7987804878048781,2.2671299735335637
"combined_loan_to_value_ratio_bin_missing, derived_dwelling_category_multifamily:site-built",interest_rate_bin_missing,0.0010500630037802267,0.8267716535433071,2.265798907128825
"derived_dwelling_category_multifamily:site-built, state_code_other",debt_to_income_ratio_missing,0.0014700882052923175,0.7277227722772277,2.265148977154525
"income_bracket_Very High, purchaser_type_5",loan_size_Large,0.0011000660039602375,0.7534246575342465,2.264985424973827
"income_bracket_Very High, lien_status_1",loan_size_Large,0.12610756645398724,0.7522968619496481,2.261594985683155
"debt_to_income_ratio_30%-<36%, loan_purpose_4",loan_size_Small,0.007010420625237514,0.7965909090909091,2.2609154257226978
"interest_rate_bin_missing, loan_type_3",debt_to_income_ratio_missing,0.019561173670420224,0.7263275157816561,2.2608060268660206
"derived_loan_product_type_va:first lien, interest_rate_bin_missing",debt_to_income_ratio_missing,0.019561173670420224,0.7263275157816561,2.2608060268660206
"derived_race_white, loan_purpose_4",loan_size_Small,0.04298257895473728,0.7962208225268618,2.259865031584429
"combined_loan_to_value_ratio_bin_missing, loan_purpose_2",loan_size_Small,0.01379082744964698,0.796189376443418,2.259775780082403
"co_applicant_age_missing, loan_purpose_4",loan_size_Small,0.03995239714382863,0.796133917895576,2.259618375466215
"loan_size_Small, loan_term_bin_missing",interest_rate_bin_missing,0.01589095345720743,0.8241701244813278,2.2586693185897957
"applicant_age_<25, combined_loan_to_value_ratio_bin_missing",interest_rate_bin_missing,0.006980418825129508,0.8240850059031877,2.2584360479152394
loan_term_bin_missing,combined_loan_to_value_ratio_bin_missing,0.027291637498249893,0.7790465315443904,2.257643207513397
"applicant_age_>74, loan_purpose_2",loan_size_Small,0.002760165609936596,0.7953890489913544,2.2575042594545
"combined_loan_to_value_ratio_bin_(68.474, 82.976], loan_purpose_2",loan_size_Small,0.020421225273516412,0.7945525291828794,2.2551300162672887
"debt_to_income_ratio_missing, purchaser_type_0",interest_rate_bin_missing,0.1999519971198272,0.8227644952882597,2.2548171387577556
"loan_term_bin_missing, state_code_tx",combined_loan_to_value_ratio_bin_missing,0.002310138608316499,0.7777777777777777,2.2539664138852658
"loan_term_bin_missing, preapproval_2",combined_loan_to_value_ratio_bin_missing,0.02670160209612577,0.7777454121759395,2.253872619768755
"derived_race_black or african american, loan_term_bin_(0.999, 300.0]",loan_size_Small,0.01319079144748685,0.794099939795304,2.2538454593934785
"applicant_age_35-44, loan_purpose_4",loan_size_Small,0.015960957657459446,0.7940298507462686,2.25364652991747
"construction_method_2, derived_race_race not available",combined_loan_to_value_ratio_bin_missing,0.007150429025741544,0.7771739130434783,2.252216439961442
"loan_purpose_2, state_code_az",loan_size_Small,0.0021501290077404643,0.7933579335793357,2.2517394683753538
"debt_to_income_ratio_38, loan_purpose_2",loan_size_Small,0.0016500990059403564,0.7932692307692307,2.251487708595795
"combined_loan_to_value_ratio_bin_missing, loan_term_bin_(360.0, 674.0]",interest_rate_bin_missing,0.003970238214292858,0.8202479338842975,2.247920407290992
"debt_to_income_ratio_37, loan_purpose_2",loan_size_Small,0.0017101026061563695,0.7916666666666667,2.24693924857843
"co_applicant_age_<25, loan_term_bin_(0.999, 300.0]",loan_size_Small,0.0017101026061563695,0.7916666666666667,2.24693924857843
"debt_to_income_ratio_>60%, income_bracket_Very High",interest_rate_bin_missing,0.002230133808028482,0.8198529411764706,2.2468379148737903
"co_applicant_age_25-34, income_bracket_Very High",loan_size_Large,0.017451047062823768,0.7473233404710921,2.246643319916613
"loan_purpose_4, occupancy_type_1",loan_size_Small,0.06101366081964918,0.7914126345829551,2.2462182447982744
"derived_loan_product_type_conventional:subordinate lien, loan_purpose_32",loan_size_Small,0.00865051903114187,0.7913998170173834,2.2461818654831323
"lien_status_2, loan_purpose_32",loan_size_Small,0.00865051903114187,0.7913998170173834,2.2461818654831323
"derived_dwelling_category_single family (1-4 units):manufactured, derived_race_black or african american",interest_rate_bin_missing,0.0035402124127447646,0.8194444444444444,2.245718414168821
"construction_method_2, derived_race_black or african american",interest_rate_bin_missing,0.0035402124127447646,0.8194444444444444,2.245718414168821
"derived_race_american indian or alaska native, loan_term_bin_(0.999, 300.0]",loan_size_Small,0.00125007500450027,0.7911392405063291,2.2454422870537276
"debt_to_income_ratio_44, loan_purpose_2",loan_size_Small,0.0015900954057243434,0.7910447761194029,2.2451741745418405
"derived_ethnicity_not hispanic or latino, loan_term_bin_missing",combined_loan_to_value_ratio_bin_missing,0.01846110766645999,0.7746537977339488,2.244913254618417
"loan_purpose_4, loan_term_bin_missing",interest_rate_bin_missing,0.004710282616957017,0.8191304347826086,2.244857858844305
"debt_to_income_ratio_missing, loan_term_bin_(360.0, 674.0]",interest_rate_bin_missing,0.003940236414184851,0.8191268191268192,2.244847950003211
"construction_method_2, state_code_ga",combined_loan_to_value_ratio_bin_missing,0.0012700762045722742,0.774390243902439,2.244149486995522
"combined_loan_to_value_ratio_bin_(0.129, 68.474], state_code_oh",loan_size_Small,0.005960357621457288,0.790450928381963,2.243488692703188
"derived_race_asian, loan_term_bin_missing",interest_rate_bin_missing,0.0010800648038882333,0.8181818181818182,2.242258139262552
"debt_to_income_ratio_20%-<30%, derived_dwelling_category_single family (1-4 units):manufactured",loan_size_Small,0.003080184811088665,0.7897435897435897,2.2414810965575915
"construction_method_2, debt_to_income_ratio_20%-<30%",loan_size_Small,0.003080184811088665,0.7897435897435897,2.2414810965575915
"derived_dwelling_category_single family (1-4 units):manufactured, loan_term_bin_(0.999, 300.0]",combined_loan_to_value_ratio_bin_missing,0.02304138248294898,0.7734138972809668,2.241320076647239
"derived_dwelling_category_single family (1-4 units):manufactured, state_code_tx",combined_loan_to_value_ratio_bin_missing,0.005010300618037082,0.7731481481481481,2.240549947135949
"construction_method_2, state_code_tx",combined_loan_to_value_ratio_bin_missing,0.005010300618037082,0.7731481481481481,2.240549947135949
"derived_dwelling_category_single family (1-4 units):manufactured, state_code_ga",combined_loan_to_value_ratio_bin_missing,0.0012600756045362722,0.7730061349693251,2.240138399076154
"loan_purpose_4, purchaser_type_71",loan_size_Small,0.0017601056063363803,0.789237668161435,2.2400451701664594
"debt_to_income_ratio_50%-60%, loan_purpose_4",loan_size_Small,0.0046802808168490105,0.7892074198988195,2.2399593183662843
"co_applicant_age_35-44, loan_type_3",loan_size_Large,0.004410264615876952,0.7449324324324323,2.239455644538772
"co_applicant_age_35-44, derived_loan_product_type_va:first lien",loan_size_Large,0.004410264615876952,0.7449324324324323,2.239455644538772
"loan_term_bin_(0.999, 300.0], total_units_5-24",loan_size_Large,0.0013400804048242895,0.7444444444444445,2.2379886289993918
"applicant_age_45-54, loan_purpose_4",loan_size_Small,0.015800948056883413,0.7884231536926148,2.237733383393583
"loan_purpose_2, loan_term_bin_(360.0, 674.0]",loan_size_Small,0.0037202232133928034,0.788135593220339,2.236917218031693
"debt_to_income_ratio_37, loan_purpose_4",loan_size_Small,0.0014500870052203132,0.7880434782608696,2.236655773756561
"debt_to_income_ratio_40, loan_purpose_4",loan_size_Small,0.0014500870052203132,0.7880434782608696,2.236655773756561
"co_applicant_age_35-44, lien_status_2",loan_size_Small,0.016540992459547574,0.787994282991901,2.236516145823058
"derived_loan_product_type_conventional:first lien, income_bracket_Very High",loan_size_Large,0.11419685181110867,0.7439087947882735,2.2363783304088334
"co_applicant_age_35-44, derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.016520991259475568,0.7877920839294229,2.23594225654789
"loan_term_bin_(0.999, 300.0], state_code_oh",loan_size_Small,0.006830409824589476,0.787773933102653,2.2358907401625467
"derived_ethnicity_joint, loan_purpose_2",loan_size_Small,0.001930115806948417,0.7877551020408164,2.2358372931074735
"construction_method_2, loan_term_bin_(0.999, 300.0]",combined_loan_to_value_ratio_bin_missing,0.02306138368302098,0.7712374581939799,2.235012850156465
"combined_loan_to_value_ratio_bin_missing, conforming_loan_limit_missing",interest_rate_bin_missing,0.001060063603816229,0.8153846153846154,2.234592299470201
"debt_to_income_ratio_47, derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.002070124207452447,0.7870722433460076,2.2338991768936642
"debt_to_income_ratio_47, lien_status_2",loan_size_Small,0.002070124207452447,0.7870722433460076,2.2338991768936642
"co_applicant_age_35-44, loan_term_bin_missing",combined_loan_to_value_ratio_bin_missing,0.0022201332079924796,0.7708333333333333,2.2338417137612905
"lien_status_2, loan_term_bin_(360.0, 674.0]",loan_size_Small,0.006650399023941436,0.78698224852071,2.2336437500661313
"co_applicant_age_missing, loan_term_bin_missing",combined_loan_to_value_ratio_bin_missing,0.016741004460267616,0.7707182320441989,2.2335081551957
